s1,lc1(s1),lc1(lc1(s1)),lc2(s1),rc1(s1),rc1(rc1(s1)),rc2(s1),s2,lc1(s2),lc1(lc1(s2)),lc2(s2),rc1(s2),rc1(rc1(s2)),rc2(s2),s3,b1,b2,b3,s1.t,lc1(s1).t,lc1(lc1(s1)).t,lc2(s1).t,rc1(s1).t,rc1(rc1(s1)).t,rc2(s1).t,s2.t,lc1(s2).t,lc1(lc1(s2)).t,lc2(s2).t,rc1(s2).t,rc1(rc1(s2)).t,rc2(s2).t,s3.t,b1.t,b2.t,b3.t,lc1(s1).l,lc1(lc1(s1)).l,lc2(s1).l,rc1(s1).l,rc1(rc1(s1)).l,rc2(s1).l,lc1(s2).l,lc1(lc1(s2)).l,lc2(s2).l,rc1(s2).l,rc1(rc1(s2)).l,rc2(s2).l,transition
689,0,0,0,0,0,0,598,0,0,0,0,0,0,191,616,9,810,14,0,0,0,0,0,0,26,0,0,0,0,0,0,10,18,2,38,0,0,0,0,0,0,0,0,0,0,0,0,7
689,598,0,0,0,0,0,191,0,0,0,0,0,0,431,616,9,810,14,26,0,0,0,0,0,10,0,0,0,0,0,0,36,18,2,38,4,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,689,598,0,0,0,0,0,191,9,810,245,18,0,0,0,0,0,0,14,26,0,0,0,0,0,10,2,38,35,0,0,0,0,0,0,4,0,0,0,0,0,9
616,689,598,0,0,0,0,191,0,0,0,0,0,0,431,9,810,245,18,14,26,0,0,0,0,10,0,0,0,0,0,0,36,2,38,35,5,4,0,0,0,0,0,0,0,0,0,0,35
616,191,0,689,0,0,0,431,0,0,0,0,0,0,118,9,810,245,18,10,0,14,0,0,0,36,0,0,0,0,0,0,19,2,38,35,18,0,5,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,616,191,0,689,0,0,0,431,810,245,582,2,0,0,0,0,0,0,18,10,0,14,0,0,0,36,38,35,13,0,0,0,0,0,0,18,0,5,0,0,0,70
616,191,0,689,9,0,0,431,0,0,0,0,0,0,118,810,245,582,18,10,0,14,2,0,0,36,0,0,0,0,0,0,19,38,35,13,18,0,5,35,0,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,616,191,0,689,9,0,0,431,245,582,746,38,0,0,0,0,0,0,18,10,0,14,2,0,0,36,35,13,10,0,0,0,0,0,0,18,0,5,35,0,0,0
245,0,0,0,0,0,0,810,0,0,0,0,0,0,616,582,746,520,35,0,0,0,0,0,0,38,0,0,0,0,0,0,18,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
582,0,0,0,0,0,0,245,0,0,0,0,0,0,810,746,520,410,13,0,0,0,0,0,0,35,0,0,0,0,0,0,38,10,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,582,0,0,0,0,0,0,245,520,410,65,10,0,0,0,0,0,0,13,0,0,0,0,0,0,35,18,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,0,0,0,0,0,746,0,0,0,0,0,0,582,410,65,672,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,13,19,21,0,0,0,0,0,0,0,0,0,0,0,0,35
520,746,0,0,0,0,0,582,0,0,0,0,0,0,245,410,65,672,18,10,0,0,0,0,0,13,0,0,0,0,0,0,35,13,19,21,18,0,0,0,0,0,0,0,0,0,0,0,17
520,582,0,746,0,0,0,245,0,0,0,0,0,0,810,410,65,672,18,13,0,10,0,0,0,35,0,0,0,0,0,0,38,13,19,21,9,0,18,0,0,0,0,0,0,0,0,0,29
520,245,0,582,0,0,0,810,0,0,0,0,0,0,616,410,65,672,18,35,0,13,0,0,0,38,0,0,0,0,0,0,18,13,19,21,15,0,9,0,0,0,0,0,0,0,0,0,61
520,810,0,245,0,0,0,616,191,0,689,9,0,0,431,410,65,672,18,38,0,35,0,0,0,18,10,0,14,2,0,0,36,13,19,21,31,0,15,0,0,0,18,0,5,35,0,0,0
410,0,0,0,0,0,0,520,810,0,245,0,0,0,616,65,672,219,13,0,0,0,0,0,0,18,38,0,35,0,0,0,18,19,21,8,0,0,0,0,0,0,31,0,15,0,0,0,0
65,0,0,0,0,0,0,410,0,0,0,0,0,0,520,672,219,816,19,0,0,0,0,0,0,13,0,0,0,0,0,0,18,21,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,65,0,0,0,0,0,0,410,219,816,776,21,0,0,0,0,0,0,19,0,0,0,0,0,0,13,8,26,35,0,0,0,0,0,0,0,0,0,0,0,0,23
672,65,0,0,0,0,0,410,0,0,0,0,0,0,520,219,816,776,21,19,0,0,0,0,0,13,0,0,0,0,0,0,18,8,26,35,12,0,0,0,0,0,0,0,0,0,0,0,17
672,410,0,65,0,0,0,520,810,0,245,0,0,0,616,219,816,776,21,13,0,19,0,0,0,18,38,0,35,0,0,0,18,8,26,35,9,0,12,0,0,0,31,0,15,0,0,0,54
520,810,0,245,672,0,0,616,191,0,689,9,0,0,431,219,816,776,18,38,0,35,21,0,0,18,10,0,14,2,0,0,36,8,26,35,31,0,15,27,0,0,18,0,5,35,0,0,0
219,0,0,0,0,0,0,520,810,0,245,672,0,0,616,816,776,750,8,0,0,0,0,0,0,18,38,0,35,21,0,0,18,26,35,24,0,0,0,0,0,0,31,0,15,27,0,0,20
520,810,0,245,219,0,672,616,191,0,689,9,0,0,431,816,776,750,18,38,0,35,8,0,21,18,10,0,14,2,0,0,36,26,35,24,31,0,15,10,0,27,18,0,5,35,0,0,0
816,0,0,0,0,0,0,520,810,0,245,219,0,672,616,776,750,468,26,0,0,0,0,0,0,18,38,0,35,8,0,21,18,35,24,29,0,0,0,0,0,0,31,0,15,10,0,27,0
776,0,0,0,0,0,0,816,0,0,0,0,0,0,520,750,468,11,35,0,0,0,0,0,0,26,0,0,0,0,0,0,18,24,29,5,0,0,0,0,0,0,0,0,0,0,0,0,7
776,816,0,0,0,0,0,520,810,0,245,219,0,672,616,750,468,11,35,26,0,0,0,0,0,18,38,0,35,8,0,21,18,24,29,5,4,0,0,0,0,0,31,0,15,10,0,27,0
750,0,0,0,0,0,0,776,816,0,0,0,0,0,520,468,11,0,24,0,0,0,0,0,0,35,26,0,0,0,0,0,18,29,5,0,0,0,0,0,0,0,4,0,0,0,0,0,40
776,816,0,0,750,0,0,520,810,0,245,219,0,672,616,468,11,0,35,26,0,0,24,0,0,18,38,0,35,8,0,21,18,29,5,0,4,0,0,20,0,0,31,0,15,10,0,27,0
468,0,0,0,0,0,0,776,816,0,0,750,0,0,520,11,0,0,29,0,0,0,0,0,0,35,26,0,0,24,0,0,18,5,0,0,0,0,0,0,0,0,4,0,0,20,0,0,26
776,816,0,0,468,0,750,520,810,0,245,219,0,672,616,11,0,0,35,26,0,0,29,0,24,18,38,0,35,8,0,21,18,5,0,0,4,0,0,13,0,20,31,0,15,10,0,27,28
520,810,0,245,776,468,219,616,191,0,689,9,0,0,431,11,0,0,18,38,0,35,35,29,8,18,10,0,14,2,0,0,36,5,0,0,31,0,15,14,13,10,18,0,5,35,0,0,4
616,191,0,689,520,776,9,431,0,0,0,0,0,0,118,11,0,0,18,10,0,14,18,35,2,36,0,0,0,0,0,0,19,5,0,0,18,0,5,2,14,35,0,0,0,0,0,0,40
431,0,0,0,616,520,0,118,7,0,131,219,0,0,1,11,0,0,36,0,0,0,18,18,0,19,3,0,19,8,0,0,0,5,0,0,0,0,0,20,2,0,35,0,31,10,0,0,28
118,7,0,131,431,616,219,1,0,0,0,0,0,0,0,11,0,0,19,3,0,19,36,18,8,0,0,0,0,0,0,0,0,5,0,0,35,0,31,14,20,10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,118,7,0,131,431,616,219,1,0,0,0,5,0,0,0,0,0,0,19,3,0,19,36,18,8,0,0,0,0,0,0,0,0,0,0,35,0,31,14,20,10,70
118,7,0,131,11,0,431,1,0,0,0,0,0,0,0,0,0,0,19,3,0,19,5,0,36,0,0,0,0,0,0,0,0,0,0,0,35,0,31,35,0,14,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,817,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,817,245,746,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,753,0,0,0,0,0,0,1,245,746,524,18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,36,10,14,0,0,0,0,0,0,0,0,0,0,0,0,35
817,753,0,0,0,0,0,1,0,0,0,0,0,0,0,245,746,524,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,14,18,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,817,753,0,0,0,0,0,1,746,524,343,36,0,0,0,0,0,0,18,10,0,0,0,0,0,0,10,14,18,0,0,0,0,0,0,18,0,0,0,0,0,0
746,0,0,0,0,0,0,245,0,0,0,0,0,0,817,524,343,468,10,0,0,0,0,0,0,36,0,0,0,0,0,0,18,14,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,746,0,0,0,0,0,0,245,343,468,746,14,0,0,0,0,0,0,10,0,0,0,0,0,0,36,18,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0,0,0,0,0,0,524,0,0,0,0,0,0,746,468,746,573,18,0,0,0,0,0,0,14,0,0,0,0,0,0,10,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,9
343,524,0,0,0,0,0,746,0,0,0,0,0,0,245,468,746,573,18,14,0,0,0,0,0,10,0,0,0,0,0,0,36,13,10,18,5,0,0,0,0,0,0,0,0,0,0,0,35
343,746,0,524,0,0,0,245,0,0,0,0,0,0,817,468,746,573,18,10,0,14,0,0,0,36,0,0,0,0,0,0,18,13,10,18,18,0,5,0,0,0,0,0,0,0,0,0,29
343,245,0,746,0,0,0,817,753,0,0,0,0,0,1,468,746,573,18,36,0,10,0,0,0,18,10,0,0,0,0,0,0,13,10,18,15,0,18,0,0,0,18,0,0,0,0,0,61
343,817,753,245,0,0,0,1,0,0,0,0,0,0,0,468,746,573,18,18,10,36,0,0,0,0,0,0,0,0,0,0,0,13,10,18,31,18,15,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,343,817,753,245,0,0,0,1,746,573,576,13,0,0,0,0,0,0,18,18,10,36,0,0,0,0,10,18,13,0,0,0,0,0,0,31,18,15,0,0,0,0
746,0,0,0,0,0,0,468,0,0,0,0,0,0,343,573,576,264,10,0,0,0,0,0,0,13,0,0,0,0,0,0,18,18,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,746,0,0,0,0,0,0,468,576,264,468,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,13,21,13,0,0,0,0,0,0,0,0,0,0,0,0,35
573,746,0,0,0,0,0,468,0,0,0,0,0,0,343,576,264,468,18,10,0,0,0,0,0,13,0,0,0,0,0,0,18,13,21,13,18,0,0,0,0,0,0,0,0,0,0,0,17
573,468,0,746,0,0,0,343,817,753,245,0,0,0,1,576,264,468,18,13,0,10,0,0,0,18,18,10,36,0,0,0,0,13,21,13,9,0,18,0,0,0,31,18,15,0,0,0,0
576,0,0,0,0,0,0,573,468,0,746,0,0,0,343,264,468,746,13,0,0,0,0,0,0,18,13,0,10,0,0,0,18,21,13,10,0,0,0,0,0,0,9,0,18,0,0,0,0
264,0,0,0,0,0,0,576,0,0,0,0,0,0,573,468,746,711,21,0,0,0,0,0,0,13,0,0,0,0,0,0,18,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,17
264,576,0,0,0,0,0,573,468,0,746,0,0,0,343,468,746,711,21,13,0,0,0,0,0,18,13,0,10,0,0,0,18,13,10,18,9,0,0,0,0,0,9,0,18,0,0,0,0
468,0,0,0,0,0,0,264,576,0,0,0,0,0,573,746,711,232,13,0,0,0,0,0,0,21,13,0,0,0,0,0,18,10,18,13,0,0,0,0,0,0,9,0,0,0,0,0,0
746,0,0,0,0,0,0,468,0,0,0,0,0,0,264,711,232,590,10,0,0,0,0,0,0,13,0,0,0,0,0,0,21,18,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,746,0,0,0,0,0,0,468,232,590,764,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,13,34,13,0,0,0,0,0,0,0,0,0,0,0,0,35
711,746,0,0,0,0,0,468,0,0,0,0,0,0,264,232,590,764,18,10,0,0,0,0,0,13,0,0,0,0,0,0,21,13,34,13,18,0,0,0,0,0,0,0,0,0,0,0,17
711,468,0,746,0,0,0,264,576,0,0,0,0,0,573,232,590,764,18,13,0,10,0,0,0,21,13,0,0,0,0,0,18,13,34,13,9,0,18,0,0,0,9,0,0,0,0,0,0
232,0,0,0,0,0,0,711,468,0,746,0,0,0,264,590,764,746,13,0,0,0,0,0,0,18,13,0,10,0,0,0,21,34,13,10,0,0,0,0,0,0,9,0,18,0,0,0,0
590,0,0,0,0,0,0,232,0,0,0,0,0,0,711,764,746,284,34,0,0,0,0,0,0,13,0,0,0,0,0,0,18,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,48
232,0,0,0,590,0,0,711,468,0,746,0,0,0,264,764,746,284,13,0,0,0,34,0,0,18,13,0,10,0,0,0,21,13,10,18,0,0,0,24,0,0,9,0,18,0,0,0,0
764,0,0,0,0,0,0,232,0,0,0,590,0,0,711,746,284,10,13,0,0,0,0,0,0,13,0,0,0,34,0,0,18,10,18,12,0,0,0,0,0,0,0,0,0,24,0,0,48
232,0,0,0,764,0,590,711,468,0,746,0,0,0,264,746,284,10,13,0,0,0,13,0,34,18,13,0,10,0,0,0,21,10,18,12,0,0,0,24,0,24,9,0,18,0,0,0,0
746,0,0,0,0,0,0,232,0,0,0,764,0,590,711,284,10,568,10,0,0,0,0,0,0,13,0,0,0,13,0,34,18,18,12,18,0,0,0,0,0,0,0,0,0,24,0,24,0
284,0,0,0,0,0,0,746,0,0,0,0,0,0,232,10,568,576,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,12,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,284,0,0,0,0,0,0,746,568,576,746,12,0,0,0,0,0,0,18,0,0,0,0,0,0,10,18,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,10,0,0,0,0,0,0,284,576,746,317,18,0,0,0,0,0,0,12,0,0,0,0,0,0,18,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,69
568,10,0,0,0,0,0,284,0,0,0,0,0,0,746,576,746,317,18,12,0,0,0,0,0,18,0,0,0,0,0,0,10,13,10,18,35,0,0,0,0,0,0,0,0,0,0,0,23
568,284,0,10,0,0,0,746,0,0,0,0,0,0,232,576,746,317,18,18,0,12,0,0,0,10,0,0,0,0,0,0,13,13,10,18,12,0,35,0,0,0,0,0,0,0,0,0,35
568,746,0,284,0,0,0,232,0,0,0,764,0,590,711,576,746,317,18,10,0,18,0,0,0,13,0,0,0,13,0,34,18,13,10,18,18,0,12,0,0,0,0,0,0,24,0,24,17
568,232,0,746,0,0,0,711,468,0,746,0,0,0,264,576,746,317,18,13,0,10,0,0,0,18,13,0,10,0,0,0,21,13,10,18,9,0,18,0,0,0,9,0,18,0,0,0,0
576,0,0,0,0,0,0,568,232,0,746,0,0,0,711,746,317,11,13,0,0,0,0,0,0,18,13,0,10,0,0,0,18,10,18,5,0,0,0,0,0,0,9,0,18,0,0,0,0
746,0,0,0,0,0,0,576,0,0,0,0,0,0,568,317,11,8,10,0,0,0,0,0,0,13,0,0,0,0,0,0,18,18,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,0,0,0,746,0,0,0,0,0,0,576,11,8,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35
317,746,0,0,0,0,0,576,0,0,0,0,0,0,568,11,8,0,18,10,0,0,0,0,0,13,0,0,0,0,0,0,18,5,4,0,18,0,0,0,0,0,0,0,0,0,0,0,17
317,576,0,746,0,0,0,568,232,0,746,0,0,0,711,11,8,0,18,13,0,10,0,0,0,18,13,0,10,0,0,0,18,5,4,0,9,0,18,0,0,0,9,0,18,0,0,0,54
568,232,0,746,317,0,0,711,468,0,746,0,0,0,264,11,8,0,18,13,0,10,18,0,0,18,13,0,10,0,0,0,21,5,4,0,9,0,18,27,0,0,9,0,18,0,0,0,54
711,468,0,746,568,317,0,264,576,0,0,0,0,0,573,11,8,0,18,13,0,10,18,18,0,21,13,0,0,0,0,0,18,5,4,0,9,0,18,27,27,0,9,0,0,0,0,0,54
264,576,0,0,711,568,0,573,468,0,746,0,0,0,343,11,8,0,21,13,0,0,18,18,0,18,13,0,10,0,0,0,18,5,4,0,9,0,0,27,27,0,9,0,18,0,0,0,54
573,468,0,746,264,711,0,343,817,753,245,0,0,0,1,11,8,0,18,13,0,10,21,18,0,18,18,10,36,0,0,0,0,5,4,0,9,0,18,27,27,0,31,18,15,0,0,0,54
343,817,753,245,573,264,0,1,0,0,0,0,0,0,0,11,8,0,18,18,10,36,18,21,0,0,0,0,0,0,0,0,0,5,4,0,31,18,15,27,27,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,343,817,753,245,573,264,0,1,8,0,0,5,0,0,0,0,0,0,18,18,10,36,18,21,0,0,4,0,0,0,0,0,0,0,0,31,18,15,27,27,0,70
343,817,753,245,11,0,573,1,0,0,0,0,0,0,0,8,0,0,18,18,10,36,5,0,18,0,0,0,0,0,0,0,0,4,0,0,31,18,15,35,0,27,0,0,0,0,0,0,0
8,0,0,0,0,0,0,343,817,753,245,11,0,573,1,0,0,0,4,0,0,0,0,0,0,18,18,10,36,5,0,18,0,0,0,0,0,0,0,0,0,0,31,18,15,35,0,27,70
343,817,753,245,8,0,11,1,0,0,0,0,0,0,0,0,0,0,18,18,10,36,4,0,5,0,0,0,0,0,0,0,0,0,0,0,31,18,15,35,0,35,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,67,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,128,172,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,468,0,0,0,0,0,0,1,128,172,109,19,0,0,0,0,0,0,13,0,0,0,0,0,0,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,17
67,468,0,0,0,0,0,1,0,0,0,0,0,0,0,128,172,109,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,9,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,67,468,0,0,0,0,0,1,172,109,9,19,0,0,0,0,0,0,19,13,0,0,0,0,0,0,19,19,2,0,0,0,0,0,0,9,0,0,0,0,0,0
172,0,0,0,0,0,0,128,0,0,0,0,0,0,67,109,9,236,19,0,0,0,0,0,0,19,0,0,0,0,0,0,19,19,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,172,0,0,0,0,0,0,128,9,236,326,19,0,0,0,0,0,0,19,0,0,0,0,0,0,19,2,14,18,0,0,0,0,0,0,0,0,0,0,0,0,49
109,172,0,0,0,0,0,128,0,0,0,0,0,0,67,9,236,326,19,19,0,0,0,0,0,19,0,0,0,0,0,0,19,2,14,18,25,0,0,0,0,0,0,0,0,0,0,0,49
109,128,0,172,0,0,0,67,468,0,0,0,0,0,1,9,236,326,19,19,0,19,0,0,0,19,13,0,0,0,0,0,0,2,14,18,25,0,25,0,0,0,9,0,0,0,0,0,0
9,0,0,0,0,0,0,109,128,0,172,0,0,0,67,236,326,237,2,0,0,0,0,0,0,19,19,0,19,0,0,0,19,14,18,13,0,0,0,0,0,0,25,0,25,0,0,0,70
109,128,0,172,9,0,0,67,468,0,0,0,0,0,1,236,326,237,19,19,0,19,2,0,0,19,13,0,0,0,0,0,0,14,18,13,25,0,25,35,0,0,9,0,0,0,0,0,0
236,0,0,0,0,0,0,109,128,0,172,9,0,0,67,326,237,746,14,0,0,0,0,0,0,19,19,0,19,2,0,0,19,18,13,10,0,0,0,0,0,0,25,0,25,35,0,0,0
326,0,0,0,0,0,0,236,0,0,0,0,0,0,109,237,746,164,18,0,0,0,0,0,0,14,0,0,0,0,0,0,19,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,9
326,236,0,0,0,0,0,109,128,0,172,9,0,0,67,237,746,164,18,14,0,0,0,0,0,19,19,0,19,2,0,0,19,13,10,19,5,0,0,0,0,0,25,0,25,35,0,0,0
237,0,0,0,0,0,0,326,236,0,0,0,0,0,109,746,164,576,13,0,0,0,0,0,0,18,14,0,0,0,0,0,19,10,19,13,0,0,0,0,0,0,5,0,0,0,0,0,0
746,0,0,0,0,0,0,237,0,0,0,0,0,0,326,164,576,90,10,0,0,0,0,0,0,13,0,0,0,0,0,0,18,19,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,746,0,0,0,0,0,0,237,576,90,237,19,0,0,0,0,0,0,10,0,0,0,0,0,0,13,13,19,13,0,0,0,0,0,0,0,0,0,0,0,0,35
164,746,0,0,0,0,0,237,0,0,0,0,0,0,326,576,90,237,19,10,0,0,0,0,0,13,0,0,0,0,0,0,18,13,19,13,18,0,0,0,0,0,0,0,0,0,0,0,17
164,237,0,746,0,0,0,326,236,0,0,0,0,0,109,576,90,237,19,13,0,10,0,0,0,18,14,0,0,0,0,0,19,13,19,13,9,0,18,0,0,0,5,0,0,0,0,0,0
576,0,0,0,0,0,0,164,237,0,746,0,0,0,326,90,237,142,13,0,0,0,0,0,0,19,13,0,10,0,0,0,18,19,13,19,0,0,0,0,0,0,9,0,18,0,0,0,0
90,0,0,0,0,0,0,576,0,0,0,0,0,0,164,237,142,180,19,0,0,0,0,0,0,13,0,0,0,0,0,0,19,13,19,19,0,0,0,0,0,0,0,0,0,0,0,0,17
90,576,0,0,0,0,0,164,237,0,746,0,0,0,326,237,142,180,19,13,0,0,0,0,0,19,13,0,10,0,0,0,18,13,19,19,9,0,0,0,0,0,9,0,18,0,0,0,54
164,237,0,746,90,0,0,326,236,0,0,0,0,0,109,237,142,180,19,13,0,10,19,0,0,18,14,0,0,0,0,0,19,13,19,19,9,0,18,27,0,0,5,0,0,0,0,0,0
237,0,0,0,0,0,0,164,237,0,746,90,0,0,326,142,180,9,13,0,0,0,0,0,0,19,13,0,10,19,0,0,18,19,19,2,0,0,0,0,0,0,9,0,18,27,0,0,0
142,0,0,0,0,0,0,237,0,0,0,0,0,0,164,180,9,245,19,0,0,0,0,0,0,13,0,0,0,0,0,0,19,19,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,142,0,0,0,0,0,0,237,9,245,233,19,0,0,0,0,0,0,19,0,0,0,0,0,0,13,2,32,34,0,0,0,0,0,0,0,0,0,0,0,0,23
180,142,0,0,0,0,0,237,0,0,0,0,0,0,164,9,245,233,19,19,0,0,0,0,0,13,0,0,0,0,0,0,19,2,32,34,12,0,0,0,0,0,0,0,0,0,0,0,17
180,237,0,142,0,0,0,164,237,0,746,90,0,0,326,9,245,233,19,13,0,19,0,0,0,19,13,0,10,19,0,0,18,2,32,34,9,0,12,0,0,0,9,0,18,27,0,0,54
164,237,0,746,180,0,90,326,236,0,0,0,0,0,109,9,245,233,19,13,0,10,19,0,19,18,14,0,0,0,0,0,19,2,32,34,9,0,18,27,0,27,5,0,0,0,0,0,54
326,236,0,0,164,180,0,109,128,0,172,9,0,0,67,9,245,233,18,14,0,0,19,19,0,19,19,0,19,2,0,0,19,2,32,34,5,0,0,27,27,0,25,0,25,35,0,0,12
109,128,0,172,326,164,9,67,468,0,0,0,0,0,1,9,245,233,19,19,0,19,18,19,2,19,13,0,0,0,0,0,0,2,32,34,25,0,25,6,27,35,9,0,0,0,0,0,0
9,0,0,0,0,0,0,109,128,0,172,326,164,9,67,245,233,818,2,0,0,0,0,0,0,19,19,0,19,18,19,2,19,32,34,13,0,0,0,0,0,0,25,0,25,6,27,35,0
245,0,0,0,0,0,0,9,0,0,0,0,0,0,109,233,818,432,32,0,0,0,0,0,0,2,0,0,0,0,0,0,19,34,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,245,0,0,0,0,0,0,9,818,432,357,34,0,0,0,0,0,0,32,0,0,0,0,0,0,2,13,25,18,0,0,0,0,0,0,0,0,0,0,0,0,15
233,245,0,0,0,0,0,9,0,0,0,0,0,0,109,818,432,357,34,32,0,0,0,0,0,2,0,0,0,0,0,0,19,13,25,18,8,0,0,0,0,0,0,0,0,0,0,0,69
233,9,0,245,0,0,0,109,128,0,172,326,164,9,67,818,432,357,34,2,0,32,0,0,0,19,19,0,19,18,19,2,19,13,25,18,35,0,8,0,0,0,25,0,25,6,27,35,63
233,109,128,9,0,0,0,67,468,0,0,0,0,0,1,818,432,357,34,19,19,2,0,0,0,19,13,0,0,0,0,0,0,13,25,18,32,25,35,0,0,0,9,0,0,0,0,0,53
233,67,468,109,0,0,0,1,0,0,0,0,0,0,0,818,432,357,34,19,13,19,0,0,0,0,0,0,0,0,0,0,0,13,25,18,27,9,32,0,0,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,233,67,468,109,0,0,0,1,432,357,468,13,0,0,0,0,0,0,34,19,13,19,0,0,0,0,25,18,13,0,0,0,0,0,0,27,9,32,0,0,0,0
432,0,0,0,0,0,0,818,0,0,0,0,0,0,233,357,468,746,25,0,0,0,0,0,0,13,0,0,0,0,0,0,34,18,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,432,0,0,0,0,0,0,818,468,746,161,18,0,0,0,0,0,0,25,0,0,0,0,0,0,13,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,57
357,432,0,0,0,0,0,818,0,0,0,0,0,0,233,468,746,161,18,25,0,0,0,0,0,13,0,0,0,0,0,0,34,13,10,19,29,0,0,0,0,0,0,0,0,0,0,0,17
357,818,0,432,0,0,0,233,67,468,109,0,0,0,1,468,746,161,18,13,0,25,0,0,0,34,19,13,19,0,0,0,0,13,10,19,9,0,29,0,0,0,27,9,32,0,0,0,54
233,67,468,109,357,0,0,1,0,0,0,0,0,0,0,468,746,161,34,19,13,19,18,0,0,0,0,0,0,0,0,0,0,13,10,19,27,9,32,27,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,233,67,468,109,357,0,0,1,746,161,349,13,0,0,0,0,0,0,34,19,13,19,18,0,0,0,10,19,18,0,0,0,0,0,0,27,9,32,27,0,0,0
746,0,0,0,0,0,0,468,0,0,0,0,0,0,233,161,349,11,10,0,0,0,0,0,0,13,0,0,0,0,0,0,34,19,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,746,0,0,0,0,0,0,468,349,11,0,19,0,0,0,0,0,0,10,0,0,0,0,0,0,13,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,161,0,0,0,0,0,0,746,11,0,0,18,0,0,0,0,0,0,19,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
349,161,0,0,0,0,0,746,0,0,0,0,0,0,468,11,0,0,18,19,0,0,0,0,0,10,0,0,0,0,0,0,13,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,35
